"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
12170,9/30/2016 0:00:00,6057,"LE ROY",5369,7/29/2016 0:00:00,349,"New York State Credit Union Foundation",,"Program Grant"
12170,9/30/2016 0:00:00,6057,"LE ROY",5370,7/29/2016 0:00:00,169,"New York State Credit Union Foundation",,"Program Grant"
12291,9/30/2016 0:00:00,6127,"GEORGIA POWER VALDOSTA",4617,7/31/2015 0:00:00,975,"Other","GCUA","Program Grant"
12310,9/30/2016 0:00:00,6142,"FAYETTE",3966,8/1/2014 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
12310,9/30/2016 0:00:00,6142,"FAYETTE",5336,7/25/2016 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
12316,9/30/2016 0:00:00,6146,"MCKENZIE VALLEY",4429,4/2/2015 0:00:00,3000,"Other","OSCUI","Program Grant"
12354,9/30/2016 0:00:00,6168,"WYO CENTRAL",3346,6/17/2013 0:00:00,3760,"Other","Wyoming Workforce Development","Not Collected"
12354,9/30/2016 0:00:00,6168,"WYO CENTRAL",3347,4/26/2013 0:00:00,1334,"Other","Wyoming Workforce Development","Program Grant"
12354,9/30/2016 0:00:00,6168,"WYO CENTRAL",3348,1/22/2013 0:00:00,940,"Other","Wyoming Workforce Development","Program Grant"
12354,9/30/2016 0:00:00,6168,"WYO CENTRAL",3470,9/10/2013 0:00:00,333,"Other","WYOMING WORKFORCE DEVELOPMENT","Program Grant"
12354,9/30/2016 0:00:00,6168,"WYO CENTRAL",3471,7/9/2013 0:00:00,2820,"Other","WYOMING WORKFORCE DEVELOPMENT","Program Grant"
12356,9/30/2016 0:00:00,6169,"IBERVILLE",169,10/28/2011 0:00:00,10000,"NCUA Technical Assistance Program",,"Program Grant"
12356,9/30/2016 0:00:00,6169,"IBERVILLE",170,12/21/2011 0:00:00,5000,"NCUA Technical Assistance Program",,"Program Grant"
12356,9/30/2016 0:00:00,6169,"IBERVILLE",4160,8/1/2014 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
12356,9/30/2016 0:00:00,6169,"IBERVILLE",4860,4/25/2015 0:00:00,999,"National Credit Union Foundation",,"Program Grant"
12365,9/30/2016 0:00:00,6172,"REFUGIO COUNTY",3222,7/27/2012 0:00:00,9525,"NCUA Technical Assistance Program",,"Program Grant"
12365,9/30/2016 0:00:00,6172,"REFUGIO COUNTY",3326,6/20/2013 0:00:00,1500,"Association of Credit Union Leagues",,"Program Grant"
12365,9/30/2016 0:00:00,6172,"REFUGIO COUNTY",3703,3/10/2014 0:00:00,5000,"NCUA Technical Assistance Program",,"Program Grant"
12383,9/30/2016 0:00:00,6180,"EAST ALABAMA COMMUNITY",3752,3/10/2014 0:00:00,5000,"NCUA Technical Assistance Program",,"Program Grant"
12410,9/30/2016 0:00:00,6195,"KIT TEL",4154,10/1/2014 0:00:00,3247,"Other","PA Credit Union Foundation","Program Grant"
12442,9/30/2016 0:00:00,6214,"FEDERAL EMPLOYEES WEST",625,8/20/2010 0:00:00,5000,"Other","The Shapiro Group","Not Collected"
12442,9/30/2016 0:00:00,6214,"FEDERAL EMPLOYEES WEST",3111,6/8/2012 0:00:00,5000,"Other","The Shapiro Group","Not Collected"
12442,9/30/2016 0:00:00,6214,"FEDERAL EMPLOYEES WEST",5391,9/17/2016 0:00:00,5000,"Association of Credit Union Leagues",,"Program Grant"
12442,9/30/2016 0:00:00,6214,"FEDERAL EMPLOYEES WEST",5392,7/15/2016 0:00:00,3000,"Association of Credit Union Leagues",,"Program Grant"
12505,9/30/2016 0:00:00,6251,"FORT LIGONIER",195,8/18/2009 0:00:00,383,"National Credit Union Foundation",,"Not Collected"
12570,9/30/2016 0:00:00,6281,"UNIVERSITY OF LOUISIANA",3277,5/31/2013 0:00:00,350,"Other","OSCUI Training Grant","Not Collected"
12570,9/30/2016 0:00:00,6281,"UNIVERSITY OF LOUISIANA",3278,5/30/2013 0:00:00,7500,"Other","Office of Small Credit Union Initiatives","Not Collected"
12570,9/30/2016 0:00:00,6281,"UNIVERSITY OF LOUISIANA",3696,3/10/2014 0:00:00,2500,"National Credit Union Foundation",,"Pass Through"
12590,9/30/2016 0:00:00,6293,"LANECO",4523,4/2/2015 0:00:00,3000,"Other","OSCUI","Pass Through"
12601,9/30/2016 0:00:00,6300,"PINE",5145,6/13/2016 0:00:00,1337,"Other","Cornerstone CU Foundation","Program Grant"
12601,9/30/2016 0:00:00,6300,"PINE",5146,4/8/2016 0:00:00,10000,"Other","OSCUI / NCUA TECH GRANT","Program Grant"
12624,9/30/2016 0:00:00,6319,"ROME TEACHERS",5097,5/31/2016 0:00:00,1000,"National Credit Union Foundation",,"Program Grant"
12648,9/30/2016 0:00:00,6333,"BLUEGRASS COMMUNITY",183,10/15/2010 0:00:00,4500,"NCUA Technical Assistance Program",,"Not Collected"
12648,9/30/2016 0:00:00,6333,"BLUEGRASS COMMUNITY",3297,7/1/2013 0:00:00,500,"Association of Credit Union Leagues",,"Not Collected"
12648,9/30/2016 0:00:00,6333,"BLUEGRASS COMMUNITY",3885,5/19/2014 0:00:00,500,"Association of Credit Union Leagues",,"Program Grant"
12666,9/30/2016 0:00:00,6344,"MILLS42",5456,7/25/2016 0:00:00,838,"Other","Capacity and Growth","Program Grant"
12673,9/30/2016 0:00:00,6350,"UNITED HOSPITAL CENTER",3202,3/7/2013 0:00:00,3000,"Other","NCUA Urgent Needs Grant","Not Collected"
12673,9/30/2016 0:00:00,6350,"UNITED HOSPITAL CENTER",3403,8/27/2013 0:00:00,5825,"NCUA Technical Assistance Program",,"Program Grant"
12709,9/30/2016 0:00:00,6368,"MONROE EDUCATION EMPLOYEES",3113,4/5/2012 0:00:00,7500,"Other","NCUA Urgent Needs Initiative of the Community Development Revolving Loan Fund","Not Collected"
12709,9/30/2016 0:00:00,6368,"MONROE EDUCATION EMPLOYEES",3114,4/5/2012 0:00:00,3000,"Other","NCUA Staff, Official and Board Member Training Grant Initiative of the Community Development Revolving Loan Fund","Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",173,10/2/2009 0:00:00,14520,"NCUA Technical Assistance Program",,"Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",174,6/27/2011 0:00:00,7500,"NCUA Technical Assistance Program",,"Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",175,8/10/2011 0:00:00,2396,"Other","LA Small Business Employee Training Program","Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",176,4/12/2012 0:00:00,1625,"Other","LA Small Business Employee Training Program","Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",2140,9/27/2012 0:00:00,450,"Other","LA Small Business Employee Training Program","Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",2141,9/11/2012 0:00:00,1300,"Other","LA Small Business Employee Training Program","Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",3183,3/11/2013 0:00:00,250,"Other","LA Small Business Employee Training Program","Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",3184,1/31/2013 0:00:00,950,"Other","LA Small Business Employee Training Program","Not Collected"
12735,9/30/2016 0:00:00,6381,"W B R T",3411,8/7/2013 0:00:00,950,"Other","LA Small Business Employee Training Program","Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",3412,4/10/2013 0:00:00,750,"Other","LA Small Business Employee Training Program","Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",3577,10/30/2013 0:00:00,499,"Other","LA Small Business Employee Training Program","Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",3698,3/12/2014 0:00:00,4000,"NCUA Technical Assistance Program",,"Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",3699,3/6/2014 0:00:00,460,"Other","LA Small Business Employee Training Grant","Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",3977,9/22/2014 0:00:00,400,"Other","LA Small Business Employee Training Program","Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",3978,8/1/2014 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",4694,10/7/2015 0:00:00,400,"Other","LA Small Business Employee Training Program","Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",5128,7/6/2016 0:00:00,345,"Other","LA Small Business Employee Training Program","Program Grant"
12735,9/30/2016 0:00:00,6381,"W B R T",5280,7/26/2016 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
12748,9/30/2016 0:00:00,6391,"XAVIER UNIVERSITY",3913,3/10/2014 0:00:00,4000,"NCUA Technical Assistance Program",,"Program Grant"
12805,9/30/2016 0:00:00,6421,"MOCSE",4832,7/31/2015 0:00:00,10000,"Other","Office of Small Credit Unions Inititative","Program Grant"
12808,9/30/2016 0:00:00,6423,"NORTHEAST ARKANSAS",3283,7/2/2013 0:00:00,7500,"National Credit Union Foundation",,"Program Grant"
12833,9/30/2016 0:00:00,6442,"LEXINGTON AVENUE",3581,3/29/2013 0:00:00,30000,"Other","CITY OF ROCHESTER","Program Grant"
12853,9/30/2016 0:00:00,6457,"TRI AG W VA",3962,8/1/2014 0:00:00,5000,"Other","OSCUI","Program Grant"
12858,9/30/2016 0:00:00,6459,"TEXAS TECH",4917,7/31/2015 0:00:00,7500,"Other","The Office of Small Credit Union Initiatives","Program Grant"
12858,9/30/2016 0:00:00,6459,"TEXAS TECH",5333,7/25/2016 0:00:00,15000,"Other","The Office of Small Credit Union Initiatives","Program Grant"
12859,9/30/2016 0:00:00,6460,"FAITH COOPERATIVE",5447,7/27/2016 0:00:00,4000,"NCUA Technical Assistance Program",,"Program Grant"
12898,9/30/2016 0:00:00,6482,"FONTANA",200,3/6/2009 0:00:00,2411,"Association of Credit Union Leagues",,"Not Collected"
12898,9/30/2016 0:00:00,6482,"FONTANA",201,6/26/2009 0:00:00,1000,"Association of Credit Union Leagues",,"Not Collected"
12898,9/30/2016 0:00:00,6482,"FONTANA",202,6/26/2009 0:00:00,5089,"Association of Credit Union Leagues",,"Not Collected"
12898,9/30/2016 0:00:00,6482,"FONTANA",203,4/11/2011 0:00:00,5000,"NCUA Technical Assistance Program",,"Not Collected"
12898,9/30/2016 0:00:00,6482,"FONTANA",204,7/22/2011 0:00:00,4845,"Association of Credit Union Leagues",,"Not Collected"
12983,9/30/2016 0:00:00,6534,"VERMILLION",2125,8/15/2012 0:00:00,4950,"NCUA Technical Assistance Program",,"Pass Through"
13037,9/30/2016 0:00:00,6566,"CORE",125,8/15/2009 0:00:00,750,"National Credit Union Foundation",,"Program Grant"
13037,9/30/2016 0:00:00,6566,"CORE",3886,5/30/2014 0:00:00,1500,"Other","NY CREDIT UNION FOUNDATION","Program Grant"
13103,9/30/2016 0:00:00,6598,"PALACE CITY",179,7/17/2009 0:00:00,5353,"NCUA Technical Assistance Program",,"Not Collected"
13158,9/30/2016 0:00:00,6639,"HAWAII NATIONAL GUARD",593,7/21/2011 0:00:00,3969,"NCUA Technical Assistance Program",,"Not Collected"
13167,9/30/2016 0:00:00,6645,"FLORENCE",801,7/17/2009 0:00:00,5000,"NCUA Technical Assistance Program",,"Not Collected"
13167,9/30/2016 0:00:00,6645,"FLORENCE",802,6/8/2011 0:00:00,2800,"NCUA Technical Assistance Program",,"Not Collected"
13167,9/30/2016 0:00:00,6645,"FLORENCE",803,9/13/2011 0:00:00,7500,"NCUA Technical Assistance Program",,"Not Collected"
13167,9/30/2016 0:00:00,6645,"FLORENCE",3468,8/27/2013 0:00:00,13000,"NCUA Technical Assistance Program",,"Program Grant"
13167,9/30/2016 0:00:00,6645,"FLORENCE",4770,8/24/2015 0:00:00,10000,"NCUA Technical Assistance Program",,"Program Grant"
13234,9/30/2016 0:00:00,6677,"S M",1766,10/30/2011 0:00:00,3800,"NCUA Technical Assistance Program",,"Not Collected"
13254,9/30/2016 0:00:00,6688,"CORRECTIONS",3362,6/10/2013 0:00:00,2500,"Association of Credit Union Leagues",,"Program Grant"
13254,9/30/2016 0:00:00,6688,"CORRECTIONS",3810,3/10/2014 0:00:00,4000,"Other","OSCUI","Program Grant"
13254,9/30/2016 0:00:00,6688,"CORRECTIONS",4139,10/1/2014 0:00:00,2500,"Association of Credit Union Leagues",,"Program Grant"
13254,9/30/2016 0:00:00,6688,"CORRECTIONS",4254,10/1/2014 0:00:00,3500,"Other","OSCUI","Program Grant"
13254,9/30/2016 0:00:00,6688,"CORRECTIONS",4403,2/2/2015 0:00:00,2500,"Other","OSCUI-NCUA","Program Grant"
13254,9/30/2016 0:00:00,6688,"CORRECTIONS",5206,5/31/2016 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
13254,9/30/2016 0:00:00,6688,"CORRECTIONS",5471,10/1/2016 0:00:00,5000,"Association of Credit Union Leagues",,"Program Grant"
13271,9/30/2016 0:00:00,6699,"JEFFERSON PARISH EMPLOYEES",3714,8/27/2013 0:00:00,15000,"Other","The Office of Small Credit Union Initiatives (OSCUI)","Program Grant"
13367,9/30/2016 0:00:00,6755,"AKRON SCHOOL EMPLOYEES",4201,10/1/2014 0:00:00,1910,"New York State Credit Union Foundation",,"Pass Through"
13432,9/30/2016 0:00:00,6785,"STATE HIGHWAY PATROL",4369,4/13/2015 0:00:00,1495,"Other","Ohio Credit Union Foundation","Program Grant"
13432,9/30/2016 0:00:00,6785,"STATE HIGHWAY PATROL",4788,10/6/2015 0:00:00,1375,"Other","Ohio Credit Union Foundation","Program Grant"
13432,9/30/2016 0:00:00,6785,"STATE HIGHWAY PATROL",4789,9/22/2015 0:00:00,169,"Other","Ohio Credit Union Foundation","Program Grant"
13432,9/30/2016 0:00:00,6785,"STATE HIGHWAY PATROL",4911,12/14/2015 0:00:00,1890,"Other","Ohio Credit Union Foundation","Program Grant"
13476,9/30/2016 0:00:00,6810,"CAROLINA FOOTHILLS",5039,9/30/2015 0:00:00,1300000,"Community Development Financial Institutions Fund",,"Subsidy for Risk or ALL"
13476,9/30/2016 0:00:00,6810,"CAROLINA FOOTHILLS",5040,8/31/2015 0:00:00,3995,"Other","NCUA Cyber Grant","Program Grant"
13476,9/30/2016 0:00:00,6810,"CAROLINA FOOTHILLS",5041,3/31/2014 0:00:00,2500,"Other","NCUA CDFI Certification","Program Grant"
13492,9/30/2016 0:00:00,6819,"VISION FINANCIAL",4217,8/1/2014 0:00:00,3000,"Other","The Office of Small Credit Union Initiatives- NCUA","Program Grant"
13526,9/30/2016 0:00:00,6843,"EL CAJON",217,5/18/2011 0:00:00,4550,"Other","The Shapiro Group-a service of the CA CU League","Not Collected"
13531,9/30/2016 0:00:00,6846,"STRUTHERS",205,12/16/2002 0:00:00,995,"NCUA Technical Assistance Program",,"Not Collected"
13531,9/30/2016 0:00:00,6846,"STRUTHERS",206,10/31/2005 0:00:00,4000,"NCUA Technical Assistance Program",,"Not Collected"
13531,9/30/2016 0:00:00,6846,"STRUTHERS",207,7/6/2007 0:00:00,15000,"NCUA Technical Assistance Program",,"Not Collected"
13591,9/30/2016 0:00:00,6887,"CHEROKEE COUNTY",4424,4/2/2015 0:00:00,3000,"Other","Office of Small Credit Union Inititives (OSCUI)","Program Grant"
13616,9/30/2016 0:00:00,6904,"INDIANA STATE UNIVERSITY",5403,7/25/2016 0:00:00,2500,"Other","Office of Small Credit Union Initiaties","Program Grant"
13644,9/30/2016 0:00:00,6924,"M E C O",4038,7/14/2014 0:00:00,300,"Other","Cornerstone Credit Union Foundation","Program Grant"
13644,9/30/2016 0:00:00,6924,"M E C O",4039,7/3/2014 0:00:00,500,"Other","Cornerstone Credit Union Foundation","Program Grant"
13644,9/30/2016 0:00:00,6924,"M E C O",4158,11/26/2014 0:00:00,1000,"Other","Cornerstone Credit Union Foundation","Program Grant"
13644,9/30/2016 0:00:00,6924,"M E C O",4159,9/20/2014 0:00:00,400,"National Credit Union Foundation",,"Pass Through"
13644,9/30/2016 0:00:00,6924,"M E C O",4280,4/2/2015 0:00:00,3000,"National Credit Union Foundation",,"Program Grant"
13649,9/30/2016 0:00:00,6927,"PACIFIC NORTHWEST IRONWORKERS",596,6/14/2011 0:00:00,5000,"NCUA Technical Assistance Program",,"Not Collected"
13649,9/30/2016 0:00:00,6927,"PACIFIC NORTHWEST IRONWORKERS",597,12/3/2011 0:00:00,2500,"NCUA Technical Assistance Program",,"Not Collected"
13649,9/30/2016 0:00:00,6927,"PACIFIC NORTHWEST IRONWORKERS",3119,12/12/2012 0:00:00,7500,"National Credit Union Foundation",,"Not Collected"
13649,9/30/2016 0:00:00,6927,"PACIFIC NORTHWEST IRONWORKERS",3472,9/1/2013 0:00:00,3000,"National Credit Union Foundation",,"Program Grant"
13649,9/30/2016 0:00:00,6927,"PACIFIC NORTHWEST IRONWORKERS",3773,3/10/2014 0:00:00,4000,"National Credit Union Foundation",,"Program Grant"
13649,9/30/2016 0:00:00,6927,"PACIFIC NORTHWEST IRONWORKERS",4037,8/1/2014 0:00:00,9000,"National Credit Union Foundation",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4194,12/24/2014 0:00:00,1,"National Credit Union Foundation",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4195,11/7/2014 0:00:00,1500,"Association of Credit Union Leagues",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4284,3/30/2015 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4285,2/19/2015 0:00:00,1000,"Association of Credit Union Leagues",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4661,10/15/2015 0:00:00,1000,"Association of Credit Union Leagues",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4662,10/6/2015 0:00:00,1000,"Association of Credit Union Leagues",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4663,7/1/2015 0:00:00,2015,"Association of Credit Union Leagues",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5058,4/8/2016 0:00:00,1250,"Association of Credit Union Leagues",,"Program Grant"
13672,9/30/2016 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5059,2/22/2016 0:00:00,2500,"Association of Credit Union Leagues",,"Program Grant"
13673,9/30/2016 0:00:00,6944,"SOUTH JENNINGS CATHOLIC",184,7/30/2010 0:00:00,1426,"National Credit Union Foundation",,"Not Collected"
13682,9/30/2016 0:00:00,6948,"BREWER",4686,7/29/2015 0:00:00,8775,"Other","NCUA OSCUI","Program Grant"
13682,9/30/2016 0:00:00,6948,"BREWER",4687,4/2/2015 0:00:00,3000,"Other","NCUA OSCUI","Program Grant"
13687,9/30/2016 0:00:00,6950,"FELICIANA",4545,4/2/2015 0:00:00,3000,"Other","NCUA OSCUI","Program Grant"
13687,9/30/2016 0:00:00,6950,"FELICIANA",5401,7/29/2016 0:00:00,5079,"Other","La Dept of Labor Worforce Commission Incumbent Worker Training","Program Grant"
13762,9/30/2016 0:00:00,7004,"DIAMOND LAKES",3934,2/20/2014 0:00:00,1000,"Association of Credit Union Leagues",,"Program Grant"
13762,9/30/2016 0:00:00,7004,"DIAMOND LAKES",4365,2/19/2015 0:00:00,750,"Association of Credit Union Leagues",,"Program Grant"
13762,9/30/2016 0:00:00,7004,"DIAMOND LAKES",5382,9/22/2016 0:00:00,500,"Association of Credit Union Leagues",,"Program Grant"
13762,9/30/2016 0:00:00,7004,"DIAMOND LAKES",5383,9/22/2016 0:00:00,1250,"Association of Credit Union Leagues",,"Program Grant"
13785,9/30/2016 0:00:00,7022,"GLAMOUR COMMUNITY",5331,7/25/2016 0:00:00,300000,"NCUA Technical Assistance Program",,"Program Grant"
13802,9/30/2016 0:00:00,7033,"K G C",4031,8/6/2014 0:00:00,5000,"Other","PA CREDIT UNION FOUNDATION","Program Grant"
13802,9/30/2016 0:00:00,7033,"K G C",5111,2/22/2016 0:00:00,3394,"Other","PA CREDIT UNION FOUNDATION","Program Grant"
13823,9/30/2016 0:00:00,7047,"BRADFORD AREA",224,4/14/2011 0:00:00,3000,"Association of Credit Union Leagues",,"Program Grant"
13833,9/30/2016 0:00:00,7053,"C U P",3574,11/30/2013 0:00:00,1500,"Other","Mountain America Credit Credit Union","Program Grant"
13833,9/30/2016 0:00:00,7053,"C U P",4542,4/2/2015 0:00:00,3200,"NCUA Technical Assistance Program",,"Program Grant"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",599,12/13/2010 0:00:00,5000,"Other","Washington Credit Union Foundation","Not Collected"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",600,6/29/2011 0:00:00,7500,"NCUA Technical Assistance Program",,"Not Collected"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",2028,3/30/2012 0:00:00,200,"Other","NWCU Foundation","Not Collected"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",3251,4/15/2013 0:00:00,300,"Other","GH Chapter of Credit Unions","Not Collected"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",3252,4/12/2013 0:00:00,850,"Association of Credit Union Leagues",,"Not Collected"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",3421,8/27/2013 0:00:00,1164,"Other","NCUA OSCUI","Program Grant"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",4300,3/31/2015 0:00:00,3000,"Other","NCUA OSCUI","Program Grant"
13857,9/30/2016 0:00:00,7068,"LONGSHORE",4614,5/14/2015 0:00:00,151,"Other","GH Chapter of Credits Unions","Pass Through"
13966,9/30/2016 0:00:00,7137,"CHADRON",3765,3/10/2014 0:00:00,4000,"Other","OSCUI","Program Grant"
13966,9/30/2016 0:00:00,7137,"CHADRON",3983,8/1/2014 0:00:00,10500,"Other","OSCUI","Program Grant"
13966,9/30/2016 0:00:00,7137,"CHADRON",5263,7/25/2016 0:00:00,15000,"Other","OSCUI","Program Grant"
14003,9/30/2016 0:00:00,7159,"TORRINGTON MUNICIPAL AND TEACHERS",4756,7/31/2015 0:00:00,700000,"Other","OSCUI","Program Grant"
14016,9/30/2016 0:00:00,7165,"INLAND",226,3/31/2011 0:00:00,2000,"Other","California Credit Union League","Not Collected"
14016,9/30/2016 0:00:00,7165,"INLAND",3198,11/29/2012 0:00:00,5000,"Other","California/Nevada Credit Union League","Not Collected"
14052,9/30/2016 0:00:00,7191,"LIBERTY COUNTY TEACHERS",190,7/1/2009 0:00:00,1235,"Other","Texas Credit Union Foundation","Not Collected"
14052,9/30/2016 0:00:00,7191,"LIBERTY COUNTY TEACHERS",191,3/10/2010 0:00:00,2500,"NCUA Technical Assistance Program",,"Not Collected"
14052,9/30/2016 0:00:00,7191,"LIBERTY COUNTY TEACHERS",192,3/1/2011 0:00:00,750,"Other","Texas Credit Union Foundation","Not Collected"
14052,9/30/2016 0:00:00,7191,"LIBERTY COUNTY TEACHERS",193,8/1/2011 0:00:00,1318,"NCUA Technical Assistance Program",,"Not Collected"
14052,9/30/2016 0:00:00,7191,"LIBERTY COUNTY TEACHERS",895,5/1/2012 0:00:00,1300,"Cuna",,"Not Collected"
14163,9/30/2016 0:00:00,7251,"FIRST COUNTY",4432,4/2/2015 0:00:00,4000,"Other","OSCUI","Program Grant"
14166,9/30/2016 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",3711,3/10/2014 0:00:00,4000,"Other","OSCUI","Program Grant"
14166,9/30/2016 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",4458,2/19/2015 0:00:00,1500,"Association of Credit Union Leagues",,"Program Grant"
