,artist,song,rating,location
466,Chumbawamba,I Want More,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/11%20I%20Want%20More.m4a
464,Chumbawamba,"Mary, Mary",60,"file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/09%20Mary,%20Mary.m4a"
461,Chumbawamba,One By One,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/06%20One%20By%20One.m4a
462,Chumbawamba,Outsider,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/07%20Outsider.m4a
467,Chumbawamba,Scapegoat,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/12%20Scapegoat.m4a
465,Chumbawamba,Smalltown,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/10%20Smalltown.m4a
459,Chumbawamba,The Big Issue,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/04%20The%20Big%20Issue.m4a
460,Chumbawamba,The Good Ship Lifestyle,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/05%20The%20Good%20Ship%20Lifestyle.m4a
456,Chumbawamba,Tubthumping,60,file://localhost/Users/adventure/Music/Chumbawamba/Tubthumper/01%20Tubthumping.m4a
3765,Ciara Ft. Chamillionaire,Get Up,60,file://localhost/Users/adventure/Music/Soundtrack/Step%20Up/02%20Get%20Up.m4a
468,Ciara ft. Ludacris,Oh,80,file://localhost/Users/adventure/Music/Ciara%20ft.%20Ludacris/Unknown%20Album/04%20Oh.m4a
470,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - Allegro Brilliante (Mesdames de la Halle),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/02%20Gaite%20Parisienne%20-%20Allegro%20Brilliante%20(Mesdames%20de%20la%20Halle).m4a"
478,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - Baracolle and Galop (Les Contes d'Hoffman),80,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/11%20Gaite%20Parisienne%20-%20Baracolle%20and%20Galop%20(Les%20Contes%20d'Hoffman).m4a"
476,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - Can-Can #3 (La Vie Parisienne),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/09%20Gaite%20Parisienne%20-%20Can-Can%20%233%20(La%20Vie%20Parisienne).m4a"
477,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - Can-Can #4 (Orphee aux Enfers),80,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/10%20Gaite%20Parisienne%20-%20Can-Can%20%234%20(Orphee%20aux%20Enfers).m4a"
473,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - March (Trombalcazar),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/06%20Gaite%20Parisienne%20-%20March%20(Trombalcazar).m4a"
471,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - Polka (La Voyage dans la Lune),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/03%20Gaite%20Parisienne%20-%20Polka%20(La%20Voyage%20dans%20la%20Lune).m4a"
472,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - Waltz ( Orphee aux Enfers),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/05%20Gaite%20Parisienne%20-%20Waltz%20(%20Orphee%20aux%20Enfers).m4a"
474,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaite Parisienne - Waltz (La Perichole),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/07%20Gaite%20Parisienne%20-%20Waltz%20(La%20Perichole).m4a"
469,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Gaitte Parisienne - Overture (La Vie Parisienne),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/01%20Gaitte%20Parisienne%20-%20Overture%20(La%20Vie%20Parisienne).m4a"
475,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",IGaite Parisienne - ntroduction and Can-Can No1 (Robinson Crusoe),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/08%20IGaite%20Parisienne%20-%20ntroduction%20and%20Can-Can%20No1%20(Robinson%20Crusoe).m4a"
482,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",L'Ile de Tulipatan,60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/15%20L'Ile%20de%20Tulipatan.m4a"
483,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",La Belle Helene,60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/16%20La%20Belle%20Helene.m4a"
481,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",La Grande Duchesesse de Gerolstein,60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/14%20La%20Grande%20Duchesesse%20de%20Gerolstein.m4a"
479,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Orpheus In The Underworld,60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/12%20Orpheus%20In%20The%20Underworld.m4a"
480,"Cincinnati Pops Orchestra, Erich Kunzel Conductor",Vert-Vert (Kakadu),60,"file://localhost/Users/adventure/Music/Cincinnati%20Pops%20Orchestra,%20Erich%20Kunzel%20Conductor/Jacques%20Offenbach%20-%20Gaite%20Parisienne%20-%205%20Overtures/13%20Vert-Vert%20(Kakadu).m4a"
189,Cirque du Soleil,Africa,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/04%20Africa.m4p
496,Cirque du Soleil,Aftermath,80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/13%20Aftermath.m4p
495,Cirque du Soleil,Battlefield,60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/12%20Battlefield.m4p
488,Cirque du Soleil,Deep,60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/05%20Deep.m4p
196,Cirque du Soleil,Desert,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/11%20Desert.m4p
195,Cirque du Soleil,Ephra,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/10%20Ephra.m4p
492,Cirque du Soleil,Flight,60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/09%20Flight.m4p
491,Cirque du Soleil,Forest,80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/08%20Forest.m4p
194,Cirque du Soleil,Gamelan,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/09%20Gamelan.m4p
497,Cirque du Soleil,If I Could Reach Your Heart,80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/14%20If%20I%20Could%20Reach%20Your%20Heart.m4p
186,Cirque du Soleil,Jeux d'eau,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/01%20Jeux%20d'eau.m4p
486,Cirque du Soleil,Koudamare,60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/03%20Koudamare.m4p
494,Cirque du Soleil,Love Dance,80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/11%20Love%20Dance.m4p
187,Cirque du Soleil,Mer noire,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/02%20Mer%20noire.m4p
192,Cirque du Soleil,Nostalgie,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/07%20Nostalgie.m4p
198,Cirque du Soleil,O,80,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/13%20O.m4p
484,Cirque du Soleil,O Makunde,80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/01%20O%20Makunde.m4p
485,Cirque du Soleil,Pageant,80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/02%20Pageant.m4p
490,Cirque du Soleil,Pursuit,60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/07%20Pursuit.m4p
499,Cirque du Soleil,Reach for Me Now (Bonus Track),60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/16%20Reach%20for%20Me%20Now%20(Bonus%20Track).m4p
190,Cirque du Soleil,Remous,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/05%20Remous.m4p
489,Cirque du Soleil,Shadowplay,60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/06%20Shadowplay.m4p
193,Cirque du Soleil,Simcha,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/08%20Simcha.m4p
487,Cirque du Soleil,Storm,80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/04%20Storm.m4p
191,Cirque du Soleil,Svecounia,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/06%20Svecounia.m4p
197,Cirque du Soleil,Terre Aride,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/12%20Terre%20Aride.m4p
493,Cirque du Soleil,Threat,60,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/10%20Threat.m4p
188,Cirque du Soleil,Tzelma,60,file://localhost/Users/adventure/Music/Benoit%20Jutras%20&#38;%20Cirque%20du%20Soleil/O%20(Soundtrack%20from%20the%20Stage%20Production)/03%20Tzelma.m4p
498,Cirque du Soleil,We've Been Waiting So Long (Bonus Track),80,file://localhost/Users/adventure/Music/Cirque%20du%20Soleil/Ka%CC%80/15%20We've%20Been%20Waiting%20So%20Long%20(Bonus%20Track).m4p
1172,City Of Prague Philharmonic Orchestra,Ghost : Unchained Melody,80,file://localhost/Users/adventure/Music/Compilations/Pure%20Cinema%20Classics%20%5BDisc%202%5D/2-09%20Ghost%20_%20Unchained%20Melody.m4a
1167,City Of Prague Philharmonic Orchestra/Nic Raine,Midnight Cowboy: Main Theme,80,file://localhost/Users/adventure/Music/Compilations/Pure%20Cinema%20Classics%20%5BDisc%202%5D/2-04%20Midnight%20Cowboy_%20Main%20Theme.m4a
1174,"City of Prague Philharmonic Orchestra - Nic Raine, Milan Zelenka, Peter Binder",La Reine Margot : Lullaby,80,file://localhost/Users/adventure/Music/Compilations/Pure%20Cinema%20Classics%20%5BDisc%202%5D/2-11%20La%20Reine%20Margot%20_%20Lullaby.m4a
1086,Claire Moore,Now That I've Seen Her,60,file://localhost/Users/adventure/Music/Compilations/Miss%20Saigon%20%5BDisc%202%5D/2-10%20Now%20That%20I've%20Seen%20Her.m4a
1087,"Claire Moore, Simon Bowman, &#38; Peter Polycarpou",The Confrontation,60,file://localhost/Users/adventure/Music/Compilations/Miss%20Saigon%20%5BDisc%202%5D/2-11%20The%20Confrontation.m4a
515,Coldplay,A Message,80,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/08%20A%20Message.m4p
503,Coldplay,Clocks,80,file://localhost/Users/adventure/Music/Coldplay/A%20Rush%20of%20Blood%20to%20the%20Head/05%20Clocks.m4a
504,Coldplay,Don't Panic,80,file://localhost/Users/adventure/Music/Coldplay/Parachutes/01%20Don't%20Panic.m4a
511,Coldplay,Fix You,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/04%20Fix%20You.m4p
501,Coldplay,In My Place,80,file://localhost/Users/adventure/Music/Coldplay/A%20Rush%20of%20Blood%20to%20the%20Head/02%20In%20My%20Place.m4a
516,Coldplay,Low,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/09%20Low.m4p
500,Coldplay,Politik,80,file://localhost/Users/adventure/Music/Coldplay/A%20Rush%20of%20Blood%20to%20the%20Head/01%20Politik.m4a
514,Coldplay,Speed of Sound,80,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/07%20Speed%20of%20Sound.m4p
508,Coldplay,Square One,80,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/01%20Square%20One.m4p
518,Coldplay,Swallowed In the Sea,80,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/11%20Swallowed%20In%20the%20Sea.m4p
512,Coldplay,Talk,80,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/05%20Talk.m4p
517,Coldplay,The Hardest Part,80,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/10%20The%20Hardest%20Part.m4p
502,Coldplay,The Scientist,80,file://localhost/Users/adventure/Music/Coldplay/A%20Rush%20of%20Blood%20to%20the%20Head/04%20The%20Scientist.m4a
520,Coldplay,Till Kingdom Come,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/13%20Till%20Kingdom%20Come.m4p
505,Coldplay,Trouble,80,file://localhost/Users/adventure/Music/Coldplay/Parachutes/06%20Trouble.m4a
519,Coldplay,Twisted Logic,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/12%20Twisted%20Logic.m4p
509,Coldplay,What If,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/02%20What%20If.m4p
510,Coldplay,White Shadows,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/03%20White%20Shadows.m4p
513,Coldplay,X &#38; Y,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y%20(Bonus%20Video%20Version)/06%20X%20&#38;%20Y.m4p
506,Coldplay,Yellow,80,file://localhost/Users/adventure/Music/Coldplay/Visit%20%5BMP3K%5D%20For%20More%20New%20Hits/Yellow.m4a
534,Collective Soul,December,80,file://localhost/Users/adventure/Music/Collective%20Soul/Collective%20Soul/20%20December.m4a
532,Collective Soul,December - hits,80,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/12%20December%20-%20hits.m4a
524,Collective Soul,Energy,80,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/04%20Energy.m4a
533,Collective Soul,Forgiveness,80,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/13%20Forgiveness.m4a
526,Collective Soul,Gel,60,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/06%20Gel.m4a
521,Collective Soul,Heavy,80,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/01%20Heavy.m4a
531,Collective Soul,Listen,80,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/11%20Listen.m4a
530,Collective Soul,Next Homecoming,60,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/10%20Next%20Homecoming.m4a
527,Collective Soul,Precious Declaration,60,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/07%20Precious%20Declaration.m4a
525,Collective Soul,Run,60,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/05%20Run.m4a
522,Collective Soul,She Said,60,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/02%20She%20Said.m4a
523,Collective Soul,Shine,80,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/03%20Shine.m4a
529,Collective Soul,The World I Know,80,file://localhost/Users/adventure/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/09%20The%20World%20I%20Know.m4a
528,Collective Soul,Why Pt.2,60,file://localhost/Users/adventure/Music/Music/Collective%20Soul/7even%20Year%20Itch_%20Collective%20Soul%20Greatest%20Hits%201994-2001/08%20Why%20Pt.2.m4a
966,Colm Wilkinson,What Have I Done?,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/1-02%20What%20Have%20I%20Done_.m4a
969,Colm Wilkinson,Who Am I?,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/1-06%20Who%20Am%20I_.m4a
967,Company,At The End Of The Day,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/1-03%20At%20The%20End%20Of%20The%20Day.m4a
970,Company,Look Down,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/1-13%20Look%20Down.m4a
968,Company,Lovely Ladies,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/1-05%20Lovely%20Ladies.m4a
1134,Concrete Blonde,I Want You,80,file://localhost/Users/adventure/Music/Compilations/Point%20Break/04%20I%20Want%20You.m4a
971,"Cosette, Valjean, Marius, Eponine",Love Montage: I Saw Him Once / In My Life / A Heart Full of Love,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/2-01%20Love%20Montage_%20I%20Saw%20Him%20Once%20_%20In%20My%20Life%20_%20A%20Heart%20Full%20of%20Love.m4a
1554,Counting Crows,Mr. Jones,80,file://localhost/Users/adventure/Music/Counting%20Crows/August%20and%20Everything%20After/01%20Mr.%20Jones.m4a
1431,Cowboy Junkies,Angel Mine,80,file://localhost/Users/adventure/Music/Compilations/The%20Truth%20About%20Cats%20&#38;%20Dogs%20(Soundtrack)/04%20Angel%20Mine.m4a
1555,Craig Chaquico,Acoustic Highway,80,file://localhost/Users/adventure/Music/Craig%20Chaquico/Acoustic%20Highway/02%20Acoustic%20Highway.m4a
1558,Craig Chaquico,Anejo de Cabo,80,file://localhost/Users/adventure/Music/Craig%20Chaquico/Acoustic%20Highway/05%20Anejo%20de%20Cabo.m4a
1567,Craig Chaquico,Cafe Carnival (Sax in the Sun remix),80,file://localhost/Users/adventure/Music/Craig%20Chaquico/Shadow%20and%20Light/11%20Cafe%20Carnival%20(Sax%20in%20the%20Sun%20remix).m4a
1560,Craig Chaquico,Forbidden Love,80,file://localhost/Users/adventure/Music/Craig%20Chaquico/Four%20Corners/06%20Forbidden%20Love.m4a
1565,Craig Chaquico,Hark the Herald Angels Sing,60,file://localhost/Users/adventure/Music/Craig%20Chaquico/Holiday/09%20Hark%20the%20Herald%20Angels%20Sing.m4p
1566,Craig Chaquico,Luminosa,80,file://localhost/Users/adventure/Music/Craig%20Chaquico/Shadow%20and%20Light/10%20Luminosa.m4a
